sentence #,Word,Tag
3,configurations,O
3,for,O
3,SQL,B-Skill
3,Server,O
3,2005,O
3,and,O
3,SQL,B-Skill
3,Server,O
3,2000,O
3,.,O
3,Performed,O
3,installation,O
3,of,O
3,SQL,B-Skill
3,Server,O
3,Service,B-Skill
3,Packs,O
3,Upgraded,O
3,databases,O
3,from,O
3,SQL,B-Skill
3,Server,O
3,2000,O
3,to,O
3,SQL,B-Skill
3,Server,O
3,2005,O
3,.,O
3,Scheduled,O
3,Full,O
3,and,O
3,Transactional,O
3,log,O
3,backups,O
3,for,O
3,the,O
3,user,O
3,created,O
3,and,O
3,system,O
3,databases,O
3,in,O
3,the,O
3,production,O
3,environment,O
3,using,O
3,the,O
3,Database,B-Skill
3,Maintenance,O
3,Plan,O
3,Wizard,O
3,.,O
3,Setup,O
3,backup,O
3,and,O
3,restoration,O
3,jobs,O
3,for,O
3,development,O
3,and,O
3,QA,O
3,environments,O
3,Created,O
3,transactional,O
3,replication,O
3,for,O
3,the,O
3,reporting,O
3,applications,O
3,.,O
3,Implemented,O
3,disaster,O
3,recovery,O
3,solution,O
3,at,O
3,the,O
3,remote,O
3,site,O
3,for,O
3,the,O
3,production,O
3,databases,O
3,using,O
3,Log,O
3,Shipping,O
3,.,O
3,Used,O
3,System,O
3,monitor,O
3,to,O
3,find,O
3,the,O
3,bottlenecks,O
3,in,O
3,CPU,O
3,",",O
3,Disk,O
3,I,O
3,O,O
3,and,O
3,memory,O
3,devices,O
3,and,O
3,improved,O
3,the,O
3,database,O
3,server,O
3,performance,O
3,.,O
3,Used,O
3,SQL,B-Skill
3,Server,O
3,Profiler,O
3,to,O
3,monitor,O
3,and,O
3,record,O
3,database,O
3,activities,O
3,of,O
3,particular,O
3,users,O
3,and,O
3,applications,O
3,.,O
3,Used,O
3,DBCC,O
3,commands,O
3,to,O
3,troubleshoot,O
3,issues,O
3,related,O
3,to,O
3,database,O
3,consistency,O
3,Worked,O
3,with,O
3,various,O
3,business,O
3,groups,O
3,while,O
3,developing,O
3,their,O
3,applications,O
3,",",O
3,assisting,O
3,in,O
3,database,O
3,design,O
3,",",O
3,installing,O
3,SQL,B-Skill
3,Server,O
3,clients,O
3,",",O
3,phasing,O
3,from,O
3,development,O
3,to,O
3,QA,O
3,and,O
3,to,O
3,Production,O
3,environment,O
3,Microsoft,O
3,Corporation,O
3,November,O
3,2014,O
3,to,O
3,July,O
3,2016,O
3,Client,O
3,Description,O
3,:,O
3,Costco,O
3,Wholesale,O
3,Corporation,O
3,operates,O
3,an,O
3,international,O
3,chain,O
3,of,O
3,membership,O
3,warehouses,O
3,",",O
3,mainly,O
3,under,O
3,the,O
3,"""",O
3,Costco,O
3,Wholesale,O
3,"""",O
3,name,O
3,",",O
3,that,O
3,carry,O
3,quality,O
3,",",O
3,brand,O
3,name,O
3,merchandise,O
3,at,O
3,substantially,O
3,lower,O
3,prices,O
3,than,O
3,are,O
3,typically,O
3,found,O
3,at,O
3,conventional,O
3,wholesale,O
3,or,O
3,retail,O
3,sources,O
3,.,O
3,The,O
3,warehouses,O
3,are,O
3,designed,O
3,to,O
3,help,O
3,small,O
3,to,O
3,medium,O
3,sized,O
3,businesses,O
3,reduce,O
3,costs,O
3,in,O
3,purchasing,O
3,for,O
3,resale,O
3,and,O
3,for,O
3,everyday,O
3,business,O
3,use,O
3,.,O
3,Individuals,O
3,may,O
3,also,O
3,purchase,O
3,for,O
3,their,O
3,personal,O
3,needs,O
3,.,O
3,Responsibilities,O
3,:,O
3,Performed,O
3,server,O
3,installation,O
3,and,O
3,configurations,O
3,for,O
3,SQL,B-Skill
3,Server,O
3,2005,O
3,and,O
3,SQL,B-Skill
3,Server,O
3,2000,O
3,.,O
3,Performed,O
3,installation,O
3,of,O
3,SQL,B-Skill
3,Server,O
3,Service,B-Skill
3,Packs,O
3,Upgraded,O
3,databases,O
3,from,O
3,SQL,B-Skill
3,Server,O
3,2000,O
3,to,O
3,SQL,B-Skill
3,Server,O
3,2005,O
3,.,O
3,Scheduled,O
3,Full,O
3,and,O
3,Transactional,O
3,log,O
3,backups,O
3,for,O
3,the,O
3,user,O
3,created,O
3,and,O
3,system,O
3,databases,O
3,in,O
3,the,O
3,production,O
3,environment,O
3,using,O
3,the,O
3,Database,B-Skill
3,Maintenance,O
3,Plan,O
3,Wizard,O
3,.,O
3,Setup,O
3,backup,O
3,and,O
3,restoration,O
3,jobs,O
3,for,O
3,development,O
3,and,O
3,QA,O
3,environments,O
3,Created,O
3,transactional,O
3,replication,O
3,for,O
3,the,O
3,reporting,O
3,applications,O
3,.,O
3,Implemented,O
3,disaster,O
3,recovery,O
3,solution,O
3,at,O
3,the,O
3,remote,O
3,site,O
3,for,O
3,the,O
3,production,O
3,databases,O
3,using,O
3,Log,O
3,Shipping,O
3,.,O
3,Used,O
3,System,O
3,monitor,O
3,to,O
3,find,O
3,the,O
3,bottlenecks,O
3,in,O
3,CPU,O
3,",",O
3,Disk,O
3,I,O
3,O,O
3,and,O
3,memory,O
3,devices,O
3,and,O
3,improved,O
3,the,O
3,database,O
3,server,O
3,performance,O
3,.,O
3,Used,O
3,SQL,B-Skill
3,Server,O
3,Profiler,O
3,to,O
3,monitor,O
3,and,O
3,record,O
3,database,O
3,activities,O
3,of,O
3,particular,O
3,users,O
3,and,O
3,applications,O
3,.,O
3,Used,O
3,DBCC,O
3,commands,O
3,to,O
3,troubleshoot,O
3,issues,O
3,related,O
3,to,O
3,database,O
3,consistency,O
3,Worked,O
3,with,O
3,various,O
3,business,O
3,groups,O
3,while,O
3,developing,O
3,their,O
3,applications,O
3,",",O
3,assisting,O
3,in,O
3,database,O
3,design,O
3,",",O
3,installing,O
3,SQL,B-Skill
3,Server,O
3,clients,O
3,",",O
3,phasing,O
3,from,O
3,development,O
3,to,O
3,QA,O
3,and,O
3,to,O
3,Production,O
3,environment,O
3,EDUCATION,O
3,B,O
3,.,O
3,Tech,O
3,in,O
3,Computer,O
3,Science,O
3,and,O
3,Engineering,O
3,in,O
3,CSE,O
3,Indira,O
3,Gandhi,O
3,Institute,O
3,Of,O
3,Technology,O
3,2012,O
3,SKILLS,O
3,Database,B-Skill
3,3,O
3,years,O
3,",",O
3,SQL,B-Skill
3,3,O
3,years,O
3,",",O
3,Sql,B-Skill
3,Dba,I-Skill
3,ADDITIONAL,O
3,INFORMATION,O
3,TECHNICAL,O
3,PROFICIENCY,O
3,Operating,O
3,Environment,O
3,:,O
3,Windows95,O
3,98,O
3,XP,O
3,NT,O
3,Database,B-Skill
3,Tool,O
3,:,O
3,SQL,B-Skill
3,Management,I-Skill
3,Studio,O
3,MSSQL,O
3,",",O
3,Business,O
3,Development,B-Skill
3,Studio,I-Skill
3,",",O
3,Visual,B-Skill
3,studio,I-Skill
3,2005,O
3,Database,B-Skill
3,Language,O
3,:,O
3,SQL,B-Skill
3,",",O
3,PL,O
3,SQL,B-Skill
3,Ticket,O
3,Tracking,O
3,Tool,O
3,:,O
3,Service,B-Skill
3,Now,I-Skill
3,Reporting,O
3,Tools,O
3,:,O
3,MS,B-Skill
3,Reporting,I-Skill
3,Services,O
3,",",O
3,SAS,B-Skill
3,Languages,O
3,:,O
3,C,B-Skill
3,",",O
3,C++,B-Skill
3,",",O
3,PL,O
3,SQL,B-Skill
4,Ananya,O
4,Chavan,O
4,lecturer,O
4,oracle,O
4,tutorials,O
4,Mumbai,O
4,",",O
4,Maharashtra,O
4,Email,O
4,me,O
4,on,O
4,Indeed,O
4,:,O
4,indeed,O
4,.,O
4,com,O
4,r,O
4,Ananya,O
4,Chavan,O
4,738779ab71971a96,O
4,Seeking,O
4,a,O
4,responsible,O
4,job,O
4,with,O
4,an,O
4,opportunity,O
4,for,O
4,professional,O
4,challenges,O
4,and,O
4,utilize,O
4,my,O
4,skills,O
4,up,O
4,to,O
4,its,O
4,extreme,O
4,.,O
4,WORK,O
4,EXPERIENCE,O
4,lecturer,O
4,Oracle,O
4,tutorials,O
4,Mumbai,O
4,",",O
4,Maharashtra,O
4,April,O
4,2016,O
4,to,O
4,Present,O
4,for,O
4,computer,O
4,science,O
4,STD,O
4,11th,O
4,and,O
4,12th,O
4,2,O
4,years,O
4,Worked,O
4,at,O
4,"""",O
4,Dr,O
4,.,O
4,Babasaheb,O
4,Ambedkar,O
4,College,O
4,",",O
4,Chembur,O
4,W,O
4,"""",O
4,as,O
4,a,O
4,lecturer,O
4,for,O
4,B,O
4,.,O
4,Sc,O
4,.,O
4,Computer,O
4,Science,O
4,Information,O
4,Technology,O
4,F,O
4,.,O
4,Y,O
4,.,O
4,J,O
4,.,O
4,C,B-Skill
4,.,O
4,Computer,O
4,Science,O
4,I,O
4,.,O
4,T,O
4,.,O
4,S,O
4,.,O
4,Y,O
4,.,O
4,J,O
4,.,O
4,C,B-Skill
4,.,O
4,Computer,O
4,Science,O
4,I,O
4,.,O
4,T,O
4,.,O
4,Worked,O
4,at,O
4,"""",O
4,LIVE,O
4,"""",O
4,as,O
4,a,O
4,Head,O
4,of,O
4,the,O
4,IT,O
4,Department,O
4,and,O
4,Lecturer,O
4,for,O
4,Web,B-Skill
4,designing,O
4,.,O
4,Worked,O
4,at,O
4,"""",O
4,Kohinoor,O
4,College,O
4,Of,O
4,Hotel,O
4,Management,O
4,"""",O
4,as,O
4,visiting,O
4,lecturer,O
4,for,O
4,SEM,B-Skill
4,I,O
4,.,O
4,Working,O
4,at,O
4,"""",O
4,ORACLE,O
4,TUTORIALS,O
4,"""",O
4,as,O
4,a,O
4,lecturer,O
4,for,O
4,computer,O
4,science,O
4,STD,O
4,11th,O
4,and,O
4,12th,O
4,EDUCATION,O
4,MCA,O
4,Mumbai,O
4,University,O
4,Mumbai,O
4,",",O
4,Maharashtra,O
4,B,O
4,.,O
4,Sc,O
4,.,O
4,in,O
4,Com,O
4,.,O
4,Sci,O
4,Mumbai,O
4,University,O
4,Mumbai,O
4,",",O
4,Maharashtra,O
4,SKILLS,O
4,SEARCH,O
4,ENGINE,O
4,MARKETING,O
4,2,O
4,years,O
4,",",O
4,SEM,B-Skill
4,2,I-Skill
4,years,O
4,",",O
4,ACCESS,B-Skill
4,Less,O
4,than,O
4,1,O
4,year,O
4,",",O
4,AJAX,B-Skill
4,Less,O
4,than,O
4,1,O
4,year,O
4,",",O
4,APACHE,B-Skill
4,Less,O
4,than,O
4,1,O
4,year,O
4,ADDITIONAL,O
4,INFORMATION,O
4,Technical,O
4,skills,O
4,:,O
4,Languages,O
4,:,O
4,C,B-Skill
4,",",O
4,C++,B-Skill
4,",",O
4,Java,B-Skill
4,J2EE,O
4,",",O
4,Web,B-Skill
4,Component,O
4,APIS,O
4,:,O
4,:,O
4,Jdbc,B-Skill
4,",",O
4,Servlet,B-Skill
4,",",O
4,JSP,B-Skill
4,.,O
4,Frameworks,O
4,:,O
4,Spring,B-Skill
4,4,I-Skill
4,Struts,O
4,2,O
4,ORM,B-Skill
4,Framework,O
4,:,O
4,Hibernate,O
4,Web,B-Skill
4,Development,O
4,:,O
4,Html5,O
4,",",O
4,CSS3,B-Skill
4,",",O
4,Java,B-Skill
4,Script,I-Skill
4,",",O
4,Ajax,B-Skill
4,JQuery,O
4,",",O
4,Angular,B-Skill
4,Js,I-Skill
4,https,O
4,:,O
4,www,O
4,.,O
4,indeed,O
4,.,O
4,com,O
4,r,O
4,Ananya,O
4,Chavan,O
4,738779ab71971a96,O
4,?,O
4,isid,O
4,rex,O
4,download,O
4,ikw,O
4,download,O
4,top,O
4,co,O
4,IN,O
4,https,O
4,:,O
4,www,O
4,.,O
4,indeed,O
4,.,O
4,com,O
4,r,O
4,Ananya,O
4,Chavan,O
4,738779ab71971a96,O
4,?,O
4,isid,O
4,rex,O
4,download,O
4,ikw,O
4,download,O
4,top,O
4,co,O
4,IN,O
4,Application,O
4,Servers,O
4,:,O
4,Apache,B-Skill
4,Tomcat,I-Skill
4,",",O
4,IDE,O
4,:,O
4,Eclipse,O
4,",",O
4,Netbeans,B-Skill
4,Database,O
4,:,O
4,Ms,O
4,Access,O
4,",",O
4,Mysql,B-Skill
4,Operating,O
4,Systems,O
4,:,O
4,Windows,B-Skill
4,7,I-Skill
4,",",O
4,8,O
4,",",O
4,10,O
4,FTP,O
4,Client,O
4,:,O
4,Filezilla,B-Skill
4,Versioning,O
4,Tools,O
4,:,O
4,Git,B-Skill
4,Project,O
4,Details,O
4,:,O
4,"""",O
4,Real,O
4,Estate,O
4,Application,O
4,"""",O
4,Client,O
4,:,O
4,Global,O
4,Realtor,O
4,PVT,O
4,.,O
4,LTD,O
4,Pune,O
4,Front,O
4,End,O
4,:,O
4,Java,B-Skill
4,J2EE,O
4,",",O
4,JDBC,O
4,",",O
4,Servlet,B-Skill
4,",",O
4,JSP,B-Skill
4,",",O
4,Jquery,O
4,.,O
4,Back,O
4,end,O
4,:,O
4,Mysql,B-Skill
4,.,O
4,Duration,O
4,:,O
4,6,O
4,Month,O
4,Internship,O
4,Company,O
4,Name,O
4,:,O
4,AryanTech,O
4,India,O
4,Pvt,O
4,.,O
4,Ltd,O
4,.,O
4,Pune,O
4,My,O
4,Role,O
4,:,O
4,Developer,O
4,as,O
4,Trainee,O
4,.,O
4,Module,O
4,:,O
4,Module,O
4,4,O
4,.,O
4,Description,O
4,:,O
4,Developed,O
4,as,O
4,a,O
4,MCA,O
4,Final,O
4,SEM,B-Skill
4,Project,O
4,for,O
4,"""",O
4,Global,O
4,Realtors,O
4,PVT,O
4,.,O
4,LTD,O
4,",",O
4,Hinjewadi,O
4,",",O
4,Pune,O
4,.,O
4,"""",O
4,The,O
4,Real,O
4,Estate,O
4,Web,B-Skill
4,Application,O
4,is,O
4,an,O
4,interactive,O
4,",",O
4,effective,O
4,and,O
4,revenue,O
4,generating,O
4,website,O
4,designed,O
4,for,O
4,the,O
4,Real,O
4,Estate,O
4,Industry,O
4,.,O
4,The,O
4,main,O
4,objective,O
4,of,O
4,this,O
4,application,O
4,is,O
4,to,O
4,help,O
4,the,O
4,Real,O
4,Estate,O
4,Company,O
4,to,O
4,display,O
4,unlimited,O
4,number,O
4,of,O
4,property,O
4,listings,O
4,on,O
4,the,O
4,website,O
4,.,O
4,"""",O
4,Beauty,O
4,Parlor,O
4,Management,O
4,System,O
4,"""",O
4,B,O
4,.,O
4,Sc,O
4,.,O
4,Com,O
4,.,O
4,Sci,O
4,.,O
4,Tool,O
4,:,O
4,VB,O
4,6,O
4,.,O
4,0,O
4,Language,O
4,:,O
4,VB,O
4,Database,O
4,:,O
4,MS,O
4,Access,O
4,Operating,O
4,System,O
4,:,O
4,Windows,B-Skill
4,XP,O
4,The,O
4,Beauty,O
4,Parlor,O
4,Management,O
4,System,O
4,is,O
4,an,O
4,easy,O
4,and,O
4,effective,O
4,system,O
4,to,O
4,use,O
4,.,O
4,The,O
4,main,O
4,features,O
4,of,O
4,this,O
4,system,O
4,are,O
4,to,O
4,avoid,O
4,manual,O
4,work,O
4,and,O
4,keep,O
4,storing,O
4,all,O
4,appointments,O
4,of,O
4,customers,O
4,.,O
4,"""",O
4,Web,B-Skill
4,Designing,O
4,Project,O
4,Reptiles,O
4,.,O
4,com,O
4,"""",O
4,B,O
4,.,O
4,Sc,O
4,.,O
4,Com,O
4,.,O
4,Sci,O
4,.,O
4,Language,O
4,:,O
4,HTML,O
4,and,O
4,ASP,O
4,Tool,O
4,:,O
4,Dreamweaver,O
4,8,O
4,.,O
4,0,O
4,Database,O
4,:,O
4,MS,O
4,Access,O
4,Operating,O
4,System,O
4,:,O
4,Windows,B-Skill
4,XP,O
4,The,O
4,Reptiles,O
4,.,O
4,com,O
4,is,O
4,a,O
4,simple,O
4,informative,O
4,site,O
4,.,O
4,The,O
4,main,O
4,features,O
4,of,O
4,this,O
4,system,O
4,are,O
4,to,O
4,give,O
4,all,O
4,information,O
4,of,O
4,Snakes,O
4,.,O
5,Anvitha,O
5,Rao,O
5,Automation,O
5,developer,O
5,Email,O
5,me,O
5,on,O
5,Indeed,O
5,:,O
5,indeed,O
5,.,O
5,com,O
5,r,O
5,Anvitha,O
5,Rao,O
5,9d6acc68cc30c71c,O
5,Seeking,O
5,a,O
5,software,O
5,development,O
5,internship,O
5,position,O
5,for,O
5,Summer,O
5,2018,O
5,that,O
5,utilizes,O
5,my,O
5,technical,O
5,skills,O
5,",",O
5,education,O
5,and,O
5,passion,O
5,for,O
5,solving,O
5,interesting,O
5,problems,O
5,as,O
5,a,O
5,software,O
5,professional,O
5,.,O
5,Willing,O
5,to,O
5,relocate,O
5,:,O
5,Anywhere,O
5,WORK,O
5,EXPERIENCE,O
5,Automation,O
5,developer,O
5,SAP,O
5,Labs,O
5,Bengaluru,O
5,",",O
5,Karnataka,O
5,August,O
5,2016,O
5,to,O
5,August,O
5,2017,O
5,Worked,O
5,as,O
5,an,O
5,automation,O
5,developer,O
5,in,O
5,the,O
5,development,O
5,of,O
5,cloud,O
5,based,O
5,Human,O
5,capital,O
5,management,O
5,System,O
5,and,O
5,Integration,O
5,frameworks,O
5,Dell,O
5,Boomi,O
5,and,O
5,SAP,O
5,HANA,O
5,Cloud,O
5,Platform,O
5,Integration,O
5,.,O
5,Development,O
5,of,O
5,automation,O
5,framework,O
5,using,O
5,Java,B-Skill
5,Selenium,O
5,and,O
5,RestFul,O
5,API,O
5,',O
5,s,O
5,for,O
5,payroll,O
5,projects,O
5,.,O
5,Collaborating,O
5,with,O
5,customers,O
5,on,O
5,migrating,O
5,Payroll,O
5,projects,O
5,to,O
5,SAP,O
5,HANA,O
5,Cloud,O
5,Platform,O
5,Integration,O
5,.,O
5,Involved,O
5,in,O
5,regression,O
5,",",O
5,unity,O
5,",",O
5,functionality,O
5,",",O
5,performance,O
5,",",O
5,sanity,O
5,and,O
5,acceptance,O
5,test,O
5,driven,O
5,development,O
5,process,O
5,.,O
5,Intern,O
5,SAP,O
5,Labs,O
5,Bengaluru,O
5,",",O
5,Karnataka,O
5,February,O
5,2016,O
5,to,O
5,July,O
5,2016,O
5,Worked,O
5,on,O
5,migrating,O
5,Business,O
5,intelligence,O
5,tool,O
5,",",O
5,Universe,O
5,Design,O
5,Tool,O
5,in,O
5,Visual,O
5,Studio,O
5,using,O
5,C++,B-Skill
5,.,O
5,Automation,O
5,of,O
5,test,O
5,cases,O
5,for,O
5,identifying,O
5,operations,O
5,supported,O
5,by,O
5,databases,O
5,using,O
5,Java,B-Skill
5,.,O
5,Tools,O
5,:,O
5,Universe,O
5,Design,O
5,Tool,O
5,",",O
5,Information,O
5,Design,O
5,Tool,O
5,",",O
5,Webi,O
5,and,O
5,Perforce,O
5,.,O
5,Projects,O
5,:,O
5,GeoSpark,O
5,Integrated,O
5,with,O
5,Apache,O
5,Hadoop,B-Skill
5,Identifies,O
5,top,O
5,50,O
5,pick,O
5,up,O
5,points,O
5,in,O
5,New,O
5,York,O
5,city,O
5,based,O
5,on,O
5,distributed,O
5,New,O
5,York,O
5,taxi,O
5,data,O
5,using,O
5,Apache,O
5,Spark,O
5,and,O
5,Scala,O
5,.,O
5,Iaas,O
5,Implementation,O
5,:,O
5,Cloud,O
5,application,O
5,for,O
5,Image,O
5,Recognition,O
5,This,O
5,project,O
5,uses,O
5,Amazon,O
5,S3,O
5,",",O
5,SQS,O
5,and,O
5,EC2,O
5,instances,O
5,to,O
5,provide,O
5,Image,O
5,recognition,O
5,service,O
5,to,O
5,users,O
5,by,O
5,implementing,O
5,load,O
5,balancing,O
5,and,O
5,web,O
5,services,O
5,.,O
5,Spam,O
5,Detection,O
5,Identifying,O
5,spam,O
5,messages,O
5,using,O
5,Natural,O
5,Language,O
5,processing,O
5,techniques,O
5,in,O
5,python,O
5,.,O
5,Analysis,O
5,of,O
5,Financial,O
5,Data,O
5,https,O
5,:,O
5,www,O
5,.,O
5,indeed,O
5,.,O
5,com,O
5,r,O
5,Anvitha,O
5,Rao,O
5,9d6acc68cc30c71c,O
5,?,O
5,isid,O
5,rex,O
5,download,O
5,ikw,O
5,download,O
5,top,O
5,co,O
5,IN,O
5,Exploratory,O
5,data,O
5,analysis,O
5,of,O
5,stock,O
5,prices,O
5,using,O
5,various,O
5,data,O
5,visualization,O
5,techniques,O
5,in,O
5,pandas,O
5,and,O
5,d3,O
5,.,O
5,js,O
5,Effective,O
5,prediction,O
5,and,O
5,prevention,O
5,of,O
5,air,O
5,pollution,O
5,caused,O
5,due,O
5,to,O
5,automobiles,O
5,using,O
5,IoT,B-Skill
5,and,I-Skill
5,data,O
5,analytics,O
5,techniques,O
5,Analyzes,O
5,pollutants,O
5,at,O
5,different,O
5,geographical,O
5,locations,O
5,and,O
5,suggests,O
5,a,O
5,least,O
5,polluted,O
5,route,O
5,on,O
5,an,O
5,android,O
5,application,O
5,.,O
5,Co,O
5,authored,O
5,a,O
5,paper,O
5,Ref,O
5,link,O
5,:,O
5,http,O
5,:,O
5,www,O
5,.,O
5,ijrcct,O
5,.,O
5,org,O
5,index,O
5,.,O
5,php,O
5,ojs,O
5,article,O
5,view,O
5,1416,O
5,EDUCATION,O
5,Masters,O
5,in,O
5,Computer,O
5,Science,O
5,Arizona,O
5,State,O
5,University,O
5,Tempe,O
5,",",O
5,AZ,O
5,September,O
5,2019,O
5,Bachelor,O
5,of,O
5,Engineering,O
5,in,O
5,Computer,O
5,Science,O
5,M,O
5,S,O
5,Ramaiah,O
5,Institute,O
5,of,O
5,Technology,O
5,Bengaluru,O
5,",",O
5,Karnataka,O
5,September,O
5,2012,O
5,to,O
5,June,O
5,2016,O
5,SKILLS,O
5,JAVA,O
5,1,O
5,year,O
5,",",O
5,C++,B-Skill
5,Less,O
5,than,O
5,1,O
5,year,O
5,",",O
5,Hadoop,B-Skill
5,Less,O
5,than,O
5,1,O
5,year,O
5,",",O
5,HADOOP,O
5,Less,O
5,than,O
5,1,O
5,year,O
5,",",O
5,CSS,O
5,Less,O
5,than,O
5,1,O
5,year,O
5,LINKS,O
5,https,O
5,:,O
5,www,O
5,.,O
5,linkedin,O
5,.,O
5,com,O
5,in,O
5,anvitha,O
5,d,O
5,rao,O
5,65a068a7,O
5,ADDITIONAL,O
5,INFORMATION,O
5,Technical,O
5,Skills,O
5,:,O
5,Programming,O
5,Languages,O
5,:,O
5,C,B-Skill
5,",",O
5,C++,B-Skill
5,",",O
5,HTML,O
5,CSS,O
5,",",O
5,Java,B-Skill
5,",",O
5,Python,B-Skill
5,",",O
5,Javascript,B-Skill
5,Technologies,O
5,:,O
5,IoT,B-Skill
5,",",O
5,MySQL,B-Skill
5,",",O
5,PostgreSQL,B-Skill
5,",",O
5,D3js,B-Skill
5,",",O
5,Hadoop,B-Skill
5,and,I-Skill
5,Spark,O
5,",",O
5,Gephi,B-Skill
5,https,O
5,:,O
5,www,O
5,.,O
5,linkedin,O
5,.,O
5,com,O
5,in,O
5,anvitha,O
5,d,O
5,rao,O
5,65a068a7,O
6,arjun,O
6,ks,O
6,Senior,O
6,Program,O
6,coordinator,O
6,oracle,O
6,India,O
6,Limited,O
6,Bangalore,O
6,City,O
6,",",O
6,Karnataka,O
6,Email,O
6,me,O
6,on,O
6,Indeed,O
6,:,O
6,indeed,O
6,.,O
6,com,O
6,r,O
6,arjun,O
6,ks,O
6,8e9247624a5095b4,O
6,Seeking,O
6,a,O
6,position,O
6,in,O
6,a,O
6,company,O
6,where,O
6,I,O
6,can,O
6,use,O
6,my,O
6,familiarity,O
6,of,O
6,the,O
6,field,O
6,and,O
6,my,O
6,educational,O
6,background,O
6,for,O
6,the,O
6,profit,O
6,of,O
6,the,O
6,company,O
6,.,O
6,My,O
6,individuality,O
6,as,O
6,well,O
6,as,O
6,past,O
6,know,O
6,how,O
6,should,O
6,help,O
6,me,O
6,in,O
6,causative,O
6,to,O
6,the,O
6,overall,O
6,intensification,O
6,of,O
6,the,O
6,company,O
6,.,O
6,Snaps,O
6,Expertise,O
6,",",O
6,Certification,O
6,and,O
6,Training,O
6,I,O
6,am,O
6,a,O
6,Post,O
6,Graduate,O
6,in,O
6,MBA,O
6,with,O
6,a,O
6,total,O
6,work,O
6,experience,O
6,of,O
6,6,O
6,.,O
6,8,O
6,years,O
6,3,O
6,.,O
6,3,O
6,years,O
6,in,O
6,IT,O
6,.,O
6,Currently,O
6,working,O
6,as,O
6,a,O
6,Senior,O
6,Program,O
6,coordinator,O
6,.,O
6,3,O
6,.,O
6,5,O
6,years,O
6,in,O
6,BPO,O
6,voice,O
6,support,O
6,",",O
6,Good,O
6,work,O
6,ethics,O
6,with,O
6,excellent,O
6,communication,O
6,and,O
6,interpersonal,O
6,skills,O
6,.,O
6,Capable,O
6,to,O
6,delve,O
6,into,O
6,the,O
6,new,O
6,leading,O
6,Technologies,O
6,.,O
6,Pro,O
6,active,O
6,and,O
6,self,O
6,starter,O
6,with,O
6,the,O
6,great,O
6,ability,O
6,of,O
6,leadership,O
6,.,O
6,Ability,O
6,to,O
6,work,O
6,well,O
6,in,O
6,both,O
6,a,O
6,team,O
6,environment,O
6,and,O
6,individually,O
6,.,O
6,Able,O
6,to,O
6,handle,O
6,multiple,O
6,projects,O
6,under,O
6,tight,O
6,deadlines,O
6,.,O
6,Able,O
6,to,O
6,develop,O
6,excellent,O
6,rapport,O
6,with,O
6,peers,O
6,",",O
6,professionals,O
6,and,O
6,managers,O
6,.,O
6,Trained,O
6,on,O
6,PMP,B-Skill
6,project,O
6,management,O
6,professional,O
6,Course,O
6,Diploma,O
6,in,O
6,Office,O
6,Application,O
6,Ms,O
6,excel,O
6,",",O
6,Ms,O
6,word,O
6,Ms,O
6,PowerPoint,O
6,Diploma,O
6,in,O
6,Tally,O
6,9,O
6,.,O
6,0,O
6,Milestone,O
6,2,O
6,.,O
6,0,O
6,from,O
6,Infosys,O
6,Coach,O
6,the,O
6,coach,O
6,from,O
6,Infosys,O
6,Analytical,O
6,ability,O
6,from,O
6,Infosys,O
6,Diffusion,O
6,skills,O
6,from,O
6,Infosys,O
6,Personality,O
6,development,O
6,program,O
6,from,O
6,Bouyance,O
6,National,O
6,entrepreneurship,O
6,network,O
6,training,O
6,from,O
6,NEN,O
6,Willing,O
6,to,O
6,relocate,O
6,to,O
6,:,O
6,Bangalore,O
6,",",O
6,Karnataka,O
6,WORK,O
6,EXPERIENCE,O
6,senior,O
6,program,O
6,coordinator,O
6,oracle,O
6,Bengaluru,O
6,",",O
6,Karnataka,O
6,2014,O
6,to,O
6,Present,O
6,Managing,O
6,Oracle,O
6,s,O
6,LMS,O
6,system,O
6,and,O
6,assist,O
6,all,O
6,processes,O
6,supporting,O
6,Employee,O
6,Partner,O
6,trainings,O
6,",",O
6,registrations,O
6,",",O
6,and,O
6,online,O
6,publication,O
6,",",O
6,also,O
6,provide,O
6,support,O
6,for,O
6,Oracle,O
6,',O
6,s,O
6,LMS,O
6,systems,O
6,.,O
6,Process,O
6,Specialist,O
6,Infosys,O
6,Bengaluru,O
6,",",O
6,Karnataka,O
6,https,O
6,:,O
6,www,O
6,.,O
6,indeed,O
6,.,O
6,com,O
6,r,O
6,arjun,O
6,ks,O
6,8e9247624a5095b4,O
6,?,O
6,isid,O
6,rex,O
6,download,O
6,ikw,O
6,download,O
6,top,O
6,co,O
6,IN,O
6,July,O
6,2011,O
6,to,O
6,December,O
6,2014,O
6,Responsibility,O
6,Areas,O
6,:,O
6,Daily,O
6,",",O
6,Weekly,O
6,and,O
6,Monthly,O
6,performance,O
6,monitoring,O
6,.,O
6,Quality,O
6,monitoring,O
6,of,O
6,advisors,O
6,and,O
6,to,O
6,identify,O
6,area,O
6,of,O
6,improvement,O
6,.,O
6,Customer,O
6,satisfaction,O
6,monitoring,O
6,and,O
6,providing,O
6,feedback,O
6,to,O
6,improve,O
6,customer,O
6,experience,O
6,.,O
6,Facilitating,O
6,interactions,O
6,with,O
6,various,O
6,support,O
6,functions,O
